District,Crop,Season,Area (hectares),Yield (quintals),Production (metric tons),Average_Price,Price_Volatility,Price_Trend,Cost_of_Cultivation,Disease_Risk,Disease_Count,Weather_Risk,Yield_Score,Price_Level_Score,Price_Trend_Score,Price_Score,Price_Stability_Score,Cost_Score,Disease_Score,Weather_Score,Risk_Adjusted_Score,Data_Coverage,Rank
Bhilwara,Bajra,Kharif,10655.958298751268,31.3346711801289,3339.0094940053677,2560.8717200636356,236.42500243619514,141.9375313439237,37245.85,,,,27.546729167552975,62.421124837929085,70.35999230244744,65.59667182373643,74.92731807589837,100.0,,50,59.716793742244754,83.33333333333334,12.0
Udaipur,Opium,Kharif,16320.043350159996,41.17833808818646,6720.322626867474,2535.642031221851,303.2934197319395,104.88091920157204,,,,,52.06013698672158,55.76823411592906,64.86216156349947,59.40580509495722,50.186794267050445,,,50,53.23228587430588,66.66666666666666,21.0
Udaipur,Pomegranate,Rabi,11936.30154860786,47.13457087137298,5626.124512849363,2567.4013696791335,336.86630147296796,108.18358171323715,,,,,66.89277655527891,64.14294731529992,65.3521545344503,64.62663020296007,37.765224957701584,,,50,57.084405230755976,66.66666666666666,12.0
Hanumangarh,Garlic,Rabi,15731.402141313596,31.11768445261553,4895.248078305968,2483.5412535473192,225.56342758154267,-81.03265486833611,,,,,27.006373201370486,42.02962708936052,37.27946300533724,40.12956145575121,78.94597235486266,,,50,45.49253525962968,66.66666666666666,35.0
Bhilwara,Gram,Kharif,11159.086803987317,39.40167695916984,4396.867334100433,2540.6647921373474,303.3902739725327,190.92082041466003,46863.89,,,,47.63576757044245,57.09270068795382,77.62730080095115,65.30654073315276,50.150959343146276,93.81821196798955,,50,60.072917484346156,83.33333333333334,11.0
Kota,Gram,Rabi,16950.603533875983,31.93540539911899,5413.2439561406845,2436.3381567497795,323.30472331074475,-263.3059087038084,46863.89,,,,29.042720756721824,29.58250391224372,10.236853336240564,21.844243681842457,42.78284853811476,93.81821196798955,,50,44.02187555718288,83.33333333333334,37.0
Alwar,Coriander,Kharif,20000.0,27.867369481295707,5573.473896259142,2460.2661253266865,357.49294060823,2.163949460238926,,,,,18.91220492272902,35.8921401959052,49.62276214171382,41.38438897422864,30.133612348037758,,,50,33.3666278369782,66.66666666666666,43.0
Kota,Mango,Kharif,10423.424487225784,27.687712989443146,2886.007855694411,2420.5607348352382,229.76267835915658,-55.271002414770166,,,,,18.464811396182725,25.42210920699903,41.10153945963453,31.69388130805323,77.39229921521903,,,50,40.085098657252246,66.66666666666666,31.0
Kota,Onion,Kharif,14863.241950933509,38.38076111521266,5704.625387163863,2616.4830118474365,349.6511976695419,-85.18026394926444,192832.55,57.291666666666664,4.0,,45.093409456771624,77.08542963641491,36.664111213039796,60.91690226706487,33.03496452180643,0.0,0.0,50,35.91197749587685,100.0,42.0
Sri Ganganagar,Onion,Rabi,14276.29182643101,28.210621542033834,4027.4306573907625,2579.646327014895,299.33065418109754,-116.26178342479348,192832.55,57.291666666666664,4.0,,19.76699590948582,67.37185606487819,32.05276324282222,53.2442189360558,51.652970668771964,0.0,0.0,50,30.83853836489841,100.0,46.0
Alwar,Chilli,Kharif,11245.381727428668,56.26574712505129,6327.29804600174,2570.32437740795,301.7631417217884,86.76888345629207,,,,,89.63188886635304,64.91372380490816,62.17500531503285,63.818236408958036,50.752979038208615,,,50,67.04608847214821,66.66666666666666,2.0
Ajmer,Cumin,Kharif,14753.546464822291,29.145606724949637,4300.010630619815,2485.919890320584,385.7855014370738,7.815464419838121,,,,,22.095363306287318,42.65685680349205,50.46123794590095,45.77860926045561,19.665699346546162,,,50,33.505890107526504,66.66666666666666,54.0
Sri Ganganagar,Onion,Kharif,16028.176039133112,33.61188381663782,5387.371908199603,2579.646327014895,299.33065418109754,-116.26178342479348,192832.55,57.291666666666664,4.0,,33.21760797431288,67.37185606487819,32.05276324282222,53.2442189360558,51.652970668771964,0.0,0.0,50,34.201191381105176,100.0,48.0
Jaipur,Gram,Kharif,16709.30184069661,29.617554552128148,4948.886587948072,2570.7351489167622,394.21035954148107,228.37370378185764,46863.89,,,9.014809614544701,23.270641753339145,65.0220413500422,83.18392353395808,72.28679422360855,16.548601455678053,93.81821196798955,,50,49.25560144067404,83.33333333333334,17.0
Sri Ganganagar,Guava,Kharif,16928.168279602633,38.68728153319186,6549.048120742351,2394.853086415687,286.3322472836942,85.1437581401838,,,,,45.85672866301941,18.643183920706257,61.933896821811175,35.95946908114823,56.46222753962012,,,50,46.16721348390336,66.66666666666666,27.0
Alwar,Barley,Rabi,15589.56350910441,36.47818059097758,5686.789130196248,2413.9898348072156,271.3699708123437,86.2933972867854,69371.63,,,,40.35546649963988,23.68940928724333,62.10446075287438,39.055429873495754,61.998092933843694,79.3518469123646,,50,51.780492862822626,83.33333333333334,19.0
Sri Ganganagar,Mustard,Kharif,14730.79291713832,43.022148937893576,6337.503668543925,2594.168458070026,229.53995706835244,40.38445008869863,,,,,56.65172747047529,71.20123943802311,55.2932708867097,64.83805201749774,77.47470345956515,,,50,61.66899705340419,66.66666666666666,3.0
Hanumangarh,Cotton,Rabi,12970.823093822191,33.29822360582644,4319.053677297089,2447.1388047829505,318.03204408467894,163.67429764067967,91569.22,46.875,2.0,,32.43650874207738,32.430558501504706,73.58492450759772,48.89230490394191,44.733677512456296,65.08482408843429,62.65664160401001,50,48.126027566842325,100.0,27.0
Jodhpur,Pomegranate,Kharif,14879.52614806697,38.45219504645327,5721.504416442726,2537.0215916692996,270.7436360115873,-169.7636134372678,,,,,45.27129937370839,56.132014460539104,24.115070382433196,43.32523682929674,62.229829404917766,,,50,49.08979549336548,66.66666666666666,30.0
Udaipur,Garlic,Kharif,15384.313244732368,40.88607445881811,6290.041768219092,2462.7378247895363,244.39478718466185,229.34751403980107,,,,,51.33232106158577,36.54390988387423,83.3284009608059,55.257706314646896,71.97859194636004,,,50,56.241880427039774,66.66666666666666,15.0
Ajmer,Coriander,Kharif,17521.93064696617,35.05448056253644,6142.221772821871,2499.974432970563,301.7801518738215,98.70492257629785,,,,,36.81006621991563,46.36294041729961,63.94587207757356,53.3961130814092,50.74668548306872,,,50,46.65832265829474,66.66666666666666,33.0
Jaipur,Barley,Rabi,13661.44970035566,34.745042183502974,4746.676461266615,2486.549762048151,326.95860071671166,-90.95532017298035,69371.63,,,9.014809614544701,36.03948049703418,42.822949528561324,35.80730645431198,40.016692298861585,41.43095709798808,79.3518469123646,,50,47.367365761759736,83.33333333333334,27.0
Bhilwara,Chilli,Kharif,13643.08104225277,21.761282803435677,2968.9094487065445,2603.492182982168,277.12562521838623,-6.155608085795384,,,,,3.7063884001226364,73.6598398334325,48.38844749267556,63.551282897129724,59.868568853164454,,,50,40.156185343241695,66.66666666666666,46.0
Hanumangarh,Pulses,Kharif,10248.29152954283,51.955821120539454,5324.58401500067,2463.7618975280384,244.56341874289987,37.671945493833434,,,,,78.89900092877383,36.813950630843344,54.89083552419194,44.04470458818278,71.9162002635562,,,50,62.428161585817925,66.66666666666666,3.0
Udaipur,Oilseeds,Kharif,17357.400475952498,51.88269973441236,9005.487970637896,2548.9578021351304,296.33628093271363,-146.77735057676895,,,,,78.71690879022644,59.27950884154187,27.525381666220415,46.57785797141329,52.76085336796266,,,50,59.21190239604489,66.66666666666666,9.0
Sri Ganganagar,Cumin,Kharif,12099.07157061236,37.503084549720434,4537.525040857942,2400.470749762615,266.32453096541127,55.86597919140456,,,,,42.9077561037892,20.124522061436735,57.59015723616358,35.11077613132747,63.86484602457501,,,50,46.43842820786539,66.66666666666666,26.0
Hanumangarh,Garlic,Kharif,14989.192382728295,37.77013552390467,5661.438276895273,2483.5412535473192,225.56342758154267,-81.03265486833611,,,,,43.57278566033849,42.02962708936052,37.27946300533724,40.12956145575121,78.94597235486266,,,50,51.01467274595236,66.66666666666666,17.0
Sri Ganganagar,Onion,Rabi,19510.19490530145,37.21030910262159,7259.8038307866,2579.646327014895,299.33065418109754,-116.26178342479348,192832.55,57.291666666666664,4.0,,42.17866561330352,67.37185606487819,32.05276324282222,53.2442189360558,51.652970668771964,0.0,0.0,50,36.441455790852835,100.0,43.0
Jodhpur,Citrus,Kharif,14337.107478511009,45.03963849985361,6457.381379656835,2458.4225639014226,197.3608881143447,-116.02539327617669,,,,,61.67582518377359,35.40600607120435,32.08783479821582,34.07873756200894,89.38057851687498,,,50,57.52238744783526,66.66666666666666,11.0
Jaipur,Coriander,Kharif,15625.148423842658,25.178566874028093,3934.18844506337,2537.8802144321417,304.9340956843572,262.18440713967624,,,,9.014809614544701,12.216355147149693,56.35842721768534,88.20018145607989,69.09512891304315,49.57976356249721,,,50,42.41343880502752,66.66666666666666,31.0
Nagaur,Cumin,Rabi,14258.467852438209,40.10008340468836,5717.657501058398,2561.3516865774504,264.64972231186954,-113.19591514427711,,,,,49.374989567939906,62.54768861708045,32.50762470747631,50.531663053238795,64.48450542499049,,,50,52.83034108850842,66.66666666666666,24.0
Nagaur,Onion,Rabi,11995.139970315253,37.03465292779947,4442.358456210002,2527.523798232102,282.7244871643125,-140.60551481108678,192832.55,57.291666666666664,4.0,,41.74123396414387,53.627513424713555,28.441053834468242,43.55292958861543,57.797056128958594,0.0,0.0,50,35.31545282810284,100.0,50.0
Nagaur,Pomegranate,Rabi,20000.0,48.46002886336063,9692.005772672126,2419.824527370672,222.03060661359515,243.75711861056936,,,,,70.19352744498786,25.227976499251646,85.46625335381279,49.3232872410761,80.253074344182,,,50,62.60133394811931,66.66666666666666,4.0
Ajmer,Barley,Rabi,13286.46303065161,31.474164701729347,4181.803257301668,2479.090532131035,224.21801866417482,41.58834654923598,69371.63,,,,27.89410597490154,40.856003292321695,55.47188459650668,46.702355813995695,79.4437577474129,79.3518469123646,,50,52.92593150610127,83.33333333333334,10.0
Bhilwara,Mango,Kharif,19198.066309758007,31.44741176502307,6037.29496335177,2470.8879837233767,349.00917395365167,-75.6934263913202,,,,,27.827483886408828,38.693049221017844,38.07160704512268,38.44447235065978,33.27250570598872,,,50,36.182188396843294,66.66666666666666,51.0
Ajmer,Citrus,Kharif,15178.891109760523,43.79145608822383,6647.057435010091,2584.4572310757026,254.93179490866285,-104.42694508089691,,,,,58.56751150607808,68.64045748090398,33.8086155530012,54.707720709742865,68.08002366835397,,,50,57.727234091628254,66.66666666666666,13.0
Jaipur,Opium,Rabi,17094.66994084077,39.4610294110885,6745.7327330836815,2324.1527323900045,298.1600420326219,-2.3319230340099533,,,,9.014809614544701,47.783571318023405,0.0,48.95574093906528,19.582296375626115,52.08608332346809,,,50,41.56701947086838,66.66666666666666,31.0
Hanumangarh,Mango,Kharif,17685.579660083196,40.55927896169948,7173.143590326726,2497.2234059590314,350.5513325919928,145.47615391122,,,,,50.51851139399335,45.63751402794679,70.88499301889938,55.73650562432783,32.701925242865855,,,50,48.24295701305837,66.66666666666666,23.0
Udaipur,Oilseeds,Kharif,18148.658145958005,45.24451357359467,8211.272098273264,2548.9578021351304,296.33628093271363,-146.77735057676895,,,,,62.18601983801225,59.27950884154187,27.525381666220415,46.57785797141329,52.76085336796266,,,50,53.70160607864016,66.66666666666666,19.0
Udaipur,Garlic,Kharif,18952.182196902977,42.72459183451908,8097.242487361189,2462.7378247895363,244.39478718466185,229.34751403980107,,,,,55.910729355378685,36.54390988387423,83.3284009608059,55.257706314646896,71.97859194636004,,,50,57.76801652497075,66.66666666666666,11.0
Sri Ganganagar,Coriander,Kharif,20000.0,27.752369375133576,5550.473875026716,2497.9801038800183,328.20750048727047,-73.80890325397858,,,,,18.62582338138568,45.83704992430525,38.35120058143773,42.84271018715824,40.96887894872192,,,50,35.82710630011514,66.66666666666666,47.0
Ajmer,Cotton,Kharif,20000.0,31.22771193763724,6245.542387527448,2556.031013030241,329.814173061192,-287.32471711035356,91569.22,46.875,2.0,,27.28037156365221,61.144664588563856,6.673350481118918,39.35613894558588,40.37442909218766,65.08482408843429,62.65664160401001,50,44.27587281752452,100.0,37.0
Sri Ganganagar,Sugarcane,Rabi,13045.745989156654,40.21128991569302,5245.862741364676,2525.773679113796,220.09829426346843,1.0812530726509348,,,,,49.65192402558319,53.166019376269745,49.46213004027501,51.68446364187185,80.9680070678474,,,50,56.526766393263046,66.66666666666666,17.0
Bhilwara,Mango,Kharif,14038.95807541704,35.15037029227018,4934.745748685657,2470.8879837233767,349.00917395365167,-75.6934263913202,,,,,37.04885772643329,38.693049221017844,38.07160704512268,38.44447235065978,33.27250570598872,,,50,39.255979676851446,66.66666666666666,47.0
Sri Ganganagar,Sugarcane,Rabi,16568.5064641065,37.0801609753922,6143.628868108952,2525.773679113796,220.09829426346843,1.0812530726509348,,,,,41.85456137963997,53.166019376269745,49.46213004027501,51.68446364187185,80.9680070678474,,,50,53.92764551128196,66.66666666666666,19.0
Hanumangarh,Pomegranate,Kharif,14926.936223217052,55.19807683727814,8239.38172594285,2486.2285110710563,312.7758807034228,101.13144924290056,,,,,86.9730994716033,42.73823791525728,64.30587889215438,51.365294306016125,46.678395819486404,,,50,62.024124136036015,66.66666666666666,4.0
Kota,Sugarcane,Rabi,20000.0,33.59531752994528,6719.063505989056,2521.419779484003,198.21548933117285,-129.8418903128942,,,,,33.17635341485483,52.017926800367796,30.037977627753282,43.22594713132199,89.06438617066622,,,50,50.398580940770714,66.66666666666666,20.0
Jodhpur,Guava,Kharif,15114.0104345046,41.89622256936265,6332.199450796743,2500.030002171362,311.7972935026563,5.607781593094496,,,,,53.84786459051926,46.37759362300269,50.13369946342735,47.88003595917255,47.04046151385626,,,50,50.12539008872369,66.66666666666666,28.0
Bhilwara,Bajra,Rabi,16840.55391819125,41.0247540579764,6908.795826938868,2560.8717200636356,236.42500243619514,141.9375313439237,37245.85,,,,51.67767098068791,62.421124837929085,70.35999230244744,65.59667182373643,74.92731807589837,100.0,,50,66.41983313478224,83.33333333333334,7.0
Sri Ganganagar,Garlic,Kharif,14227.870387729963,23.687735019941755,3370.260236426234,2490.895773497503,259.11308309226035,152.22212235448478,,,,,8.503778363480656,43.96896204700402,71.8858452427584,55.135715325305775,66.53299647612323,,,50,40.84404950313307,66.66666666666666,39.0
Nagaur,Cumin,Rabi,16197.669367815835,33.07173545453259,5356.850363123916,2561.3516865774504,264.64972231186954,-113.19591514427711,,,,,31.872491646544503,62.54768861708045,32.50762470747631,50.531663053238795,64.48450542499049,,,50,46.99617511470993,66.66666666666666,35.0
Hanumangarh,Maize,Rabi,13550.44061310188,30.453795347601044,4126.623453012263,2487.8483664724167,256.40323019502836,-81.69245905284988,63029.7,46.25,2.0,,25.353108769535464,43.165382341741214,37.18157246657533,40.77185839167486,67.53561000929432,83.42798581112653,66.41604010025061,50,51.278792253807026,100.0,23.0
Alwar,Mango,Kharif,11322.703010992976,23.48459683668656,2659.0911531470697,2456.5885699146734,325.69308216421206,-9.696984694991025,,,,,7.997909038940272,34.9223948124543,47.86303817826132,40.098652158777114,41.89918400008716,,,50,31.738780388671422,66.66666666666666,46.0
Kota,Wheat,Rabi,15673.355455679915,38.85561229978992,6089.97823022696,2466.2505423807247,308.9406393347606,-151.83417880721348,74052.11,40.666666666666664,3.0,,46.275918053383066,37.470188698407995,26.775135378726063,33.192167370535216,48.097389781529884,76.34356921253551,100.0,50,54.373556836562614,100.0,15.0
Bhilwara,Onion,Rabi,20000.0,41.88337660481799,8376.675320963597,2499.272069933312,313.63439667800384,81.01883349342887,192832.55,57.291666666666664,4.0,,53.81587464503909,46.17773224595412,61.321910560583184,52.23540357180575,46.36075505919357,0.0,0.0,50,38.35516263449996,100.0,45.0
Sri Ganganagar,Mango,Kharif,18236.042500293886,40.98899542282586,7474.770625750039,2600.0678677549295,281.3737146772511,108.35022110961363,,,,,51.58862225375622,72.75687209778738,65.3768776578756,69.80487432182267,58.29682597888155,,,50,57.470205766181095,66.66666666666666,7.0
Jodhpur,Fennel,Rabi,14482.11810017754,41.77018833492093,6049.208005329831,2474.2233424916312,285.57610170330025,162.74239573087576,,,,,53.53400506876751,39.57255976682815,73.44666472967407,53.122201751966514,56.74199246439698,,,50,53.35898731632631,66.66666666666666,9.0
Jaipur,Oilseeds,Kharif,16956.96863524026,39.63823379607065,6721.442872362905,2429.589871796776,333.5078134620281,219.49112779389557,,,,9.014809614544701,48.22485843155391,27.8030288408392,81.86607777083053,49.42824841283573,39.0078258140804,,,50,47.05738421675691,66.66666666666666,23.0
Kota,Barley,Kharif,19429.621049177687,50.86788826401514,9883.437925417273,2477.792885128488,276.3843557591727,-109.11607241860723,69371.63,,,,76.18975222694874,40.51382294448559,33.112922478926535,37.55346275826197,60.14282978898611,79.3518469123646,,50,61.09148012621354,83.33333333333334,6.0
Kota,Sugarcane,Rabi,13123.311895471412,26.230357990669475,3442.2916904142635,2521.419779484003,198.21548933117285,-129.8418903128942,,,,,14.835601087065054,52.017926800367796,30.037977627753282,43.22594713132199,89.06438617066622,,,50,44.28499683150746,66.66666666666666,36.0
Nagaur,Coriander,Rabi,16482.090558848216,49.46811511775697,8153.379531463989,2493.3520104450463,351.9994672351066,131.9883035446136,,,,,72.70393639134178,44.61665437891584,68.88389485960194,54.32355057119028,32.16613254632398,,,50,55.1541521253628,66.66666666666666,16.0
Udaipur,Sugarcane,Kharif,13349.08453846374,46.38767253905613,6192.329622664332,2510.1623974946974,306.386771961464,-106.60383728865102,,,,,65.03279657113775,49.049434693298146,33.48564525962436,42.82391891982863,49.042290515074036,,,50,52.90576867201503,66.66666666666666,23.0
Hanumangarh,Chilli,Kharif,14923.337787025665,52.7704740553426,7875.116095093516,2572.77472190949,272.596436405743,29.529625191262312,,,,,80.92770830057303,65.55986234043378,53.6828163271355,60.80904393511447,61.5443151648855,,,50,65.50051084919863,66.66666666666666,1.0
Kota,Chilli,Kharif,16630.800463783296,30.641597875415297,5095.9430015751805,2591.242070173165,191.57260944672294,95.95772471791432,,,,,25.820788141133583,70.4295716219794,63.53828951784648,67.67305878032623,91.5221731886193,,,50,54.957513026188714,66.66666666666666,12.0
Jodhpur,Mango,Rabi,17315.096131945036,30.950063547977415,5359.033256230368,2493.8565053632315,268.6946478330232,-149.53464909138785,,,,,26.588951560350843,44.74968612502805,27.116300542671024,37.69633189208524,62.98793080563745,,,50,41.5129251858005,66.66666666666666,39.0
Sri Ganganagar,Opium,Rabi,18446.29710111631,20.941564270565244,3862.9431629696855,2485.465088150359,348.51554368155143,190.79147202556635,,,,,1.6650663114266644,42.53692868398138,77.60811028383478,56.56540132392274,33.45514307043612,,,50,32.33015773760884,66.66666666666666,45.0
Udaipur,Sugarcane,Rabi,13912.677175790604,26.096957180183917,3630.785405183294,2510.1623974946974,306.386771961464,-106.60383728865102,,,,,14.503396787449496,49.049434693298146,33.48564525962436,42.82391891982863,49.042290515074036,,,50,36.06263541078561,66.66666666666666,52.0
Alwar,Citrus,Kharif,11115.955572837283,30.32223003144881,3370.6056189893743,2478.8542222968263,263.59636121257967,340.7124223410011,,,,,25.025475350015995,40.79369005836211,99.85083462922822,64.41654788670856,64.8742365777563,,,50,48.494418535345545,66.66666666666666,23.0
Jodhpur,Oilseeds,Rabi,13596.896396064329,38.21621141276158,5196.218672294103,2505.795658348279,342.47291786105546,-161.82365843715024,,,,,44.683635944483804,47.897956427562015,25.293066052890612,38.856000277693454,35.69084318157745,,,50,42.39431402519501,66.66666666666666,38.0
Ajmer,Wheat,Kharif,14859.238263362447,36.239413446532815,5384.90078926532,2437.9031415239688,241.12624618577496,4.503758758891792,74052.11,40.666666666666664,3.0,,39.76087137159853,29.995179341955385,49.96990330604891,37.98506892759279,73.18791347172989,76.34356921253551,100.0,50,57.466954031058,100.0,14.0
Bhilwara,Cotton,Kharif,15230.465673180766,28.37268002069287,4321.291291113044,2577.1034544330764,305.4366722745149,120.71996455962663,91569.22,46.875,2.0,,20.170565596984204,66.70131852821257,67.212090102854,66.90562715806914,49.393816166141576,65.08482408843429,62.65664160401001,50,49.361227029447264,100.0,31.0
Nagaur,Wheat,Kharif,17988.80045834142,39.300791554366775,7069.740971263735,2556.8332538105415,257.89704597663444,-13.331204343264167,74052.11,40.666666666666664,3.0,,47.38453547431015,61.35620981520303,47.32385439055804,55.743267645345036,66.98291583160199,76.34356921253551,100.0,50,61.99376015426717,100.0,11.0
Ajmer,Barley,Rabi,10330.254304020746,35.06648024248387,3622.456584517774,2479.090532131035,224.21801866417482,41.58834654923598,69371.63,,,,36.83994868658159,40.856003292321695,55.47188459650668,46.702355813995695,79.4437577474129,79.3518469123646,,50,55.41088781490128,83.33333333333334,6.0
Kota,Pomegranate,Kharif,19502.27937190293,45.8500635088871,8941.807477698081,2536.50997937701,338.37229356826066,-164.5133349984073,,,,,63.69400387052189,55.997105913153554,24.89401752628754,43.55587055840715,37.20802568790673,,,50,50.28783857666389,66.66666666666666,20.0
Sri Ganganagar,Guava,Rabi,13954.043596776422,29.41373988230456,4104.406086619192,2394.853086415687,286.3322472836942,85.1437581401838,,,,,22.76308779325694,18.643183920706257,61.933896821811175,35.95946908114823,56.46222753962012,,,50,38.46933319398253,66.66666666666666,41.0
Kota,Onion,Rabi,14035.094846347853,43.92852688126805,6165.410412389383,2616.4830118474365,349.6511976695419,-85.18026394926444,192832.55,57.291666666666664,4.0,,58.908855060403276,77.08542963641491,36.664111213039796,60.91690226706487,33.03496452180643,0.0,0.0,50,39.36583889678476,100.0,43.0
Nagaur,Guava,Kharif,16145.80635669466,44.37828165538778,7165.23142050746,2500.4551225324476,277.585217086817,134.05041510232655,,,,,60.0288667694129,46.48969485911924,69.18983594956404,55.569751295297166,59.69852529563602,,,50,56.76792766101075,66.66666666666666,17.0
Bhilwara,Garlic,Rabi,18090.850362095527,45.098272941716864,8158.6610737754145,2574.8737705489516,323.56940331748535,-332.3045959409121,,,,,61.821840891036786,66.11336663872594,0.0,39.66801998323556,42.68492006495336,,,50,49.72240297219909,66.66666666666666,29.0
Nagaur,Mustard,Kharif,14222.87356253789,37.45418669611111,5327.061617664771,2485.796091347403,249.47450176130917,-13.083311199125362,,,,,42.785987149373824,42.62421188879522,47.36063256505994,44.51878015930111,70.09915761086705,,,50,50.15350194777832,66.66666666666666,28.0
Udaipur,Mustard,Rabi,14785.196221757808,26.44514866601114,3909.967121405314,2389.0634142342865,358.55290737834696,174.53150876857504,,,,,15.370488286071652,17.116488265416674,75.19573309551963,40.348186197457856,29.741437175165302,,,50,31.831299849712376,66.66666666666666,57.0
Hanumangarh,Chilli,Rabi,17182.88863091094,39.52178030964259,6790.983495559174,2572.77472190949,272.596436405743,29.529625191262312,,,,,47.934857578067245,65.55986234043378,53.6828163271355,60.80904393511447,61.5443151648855,,,50,54.502893941696705,66.66666666666666,18.0
Kota,Oilseeds,Kharif,17197.920231646738,45.98793076393343,7908.967648966201,2517.5378843437566,305.0890342343076,-116.9471638664763,,,,,64.03733083184903,50.994298474062404,31.95107813340956,43.377010337801266,49.522438130866284,,,50,52.817467326869945,66.66666666666666,15.0
Bhilwara,Gram,Rabi,15235.90557094827,34.34608251624712,5232.936699495385,2540.6647921373474,303.3902739725327,190.92082041466003,46863.89,,,,35.045962419046674,57.09270068795382,77.62730080095115,65.30654073315276,50.150959343146276,93.81821196798955,,50,56.57574938673621,83.33333333333334,16.0
Bhilwara,Mustard,Kharif,17748.983024107445,46.78402948760304,8303.689451748085,2485.7560886235715,246.2831469107493,-116.45285887458363,,,,,66.01983317166905,42.61366345310493,32.024414712814156,38.37796395698862,71.27992117393383,,,50,56.49671901387342,66.66666666666666,17.0
Bhilwara,Pulses,Kharif,17994.030329578956,25.871810842234677,4655.381489763004,2659.08827357726,281.0703717009987,-25.243724503492558,,,,,13.942721172082582,88.32013618583895,45.5564769718223,71.21467250023228,58.409059293646976,,,50,45.319964916152195,66.66666666666666,39.0
Jaipur,Garlic,Kharif,20000.0,41.23544024833474,8247.088049666949,2470.5552075866267,261.84331677112203,-157.54974056843614,,,,9.014809614544701,52.20233689577422,38.605298504527816,25.927157397887058,33.53404206187152,65.52284229471277,,,50,49.4477586406997,66.66666666666666,14.0
Sri Ganganagar,Wheat,Kharif,18324.54845021255,28.10013673310576,5149.223170233939,2534.583143620669,359.8771878092114,30.532576180596187,74052.11,40.666666666666664,3.0,,19.491858686297185,55.489012935607654,53.83161716077988,54.82605462567655,29.251469072817542,76.34356921253551,100.0,50,49.177431339512566,100.0,22.0
Jaipur,Bajra,Rabi,16838.32171518771,23.37943370264518,3936.7042620404177,2488.7235406278105,260.04182090120656,-70.18672056407927,37245.85,,,9.014809614544701,7.736024233574897,43.39615958418229,38.88859852969361,41.593135162386815,66.18937446735359,100.0,,50,47.42337695663791,83.33333333333334,26.0
Udaipur,Opium,Rabi,13128.693117912584,45.90367577260799,6026.552722027292,2535.642031221851,303.2934197319395,104.88091920157204,,,,,63.827512988310446,55.76823411592906,64.86216156349947,59.40580509495722,50.186794267050445,,,50,57.15474454150217,66.66666666666666,11.0
Jaipur,Mustard,Kharif,14427.95279770996,26.354204468992624,3802.372180998225,2367.260852629111,304.6430084906978,-143.19091570599858,,,,9.014809614544701,15.144012501069536,11.367306786068463,28.057475960216095,18.043374455727516,49.687462382604316,,,50,29.79706316507138,66.66666666666666,44.0
Alwar,Oilseeds,Rabi,17610.203192066263,46.33391407235758,8159.496414979554,2423.446061721447,252.31632608328425,126.79551962368693,,,,,64.89892336817147,26.182949524593656,68.11347777582981,42.955160825088115,69.04771621084961,,,50,56.89722725158391,66.66666666666666,9.0
Alwar,Guava,Kharif,15451.256715430727,37.53507722668246,5799.641140629884,2449.5066072578297,393.12308276116,-215.55321920132823,,,,,42.98742657059005,33.05493128768682,17.321586371350463,26.761593321152276,16.950881009437623,,,50,34.85574327772481,66.66666666666666,41.0
Alwar,Pomegranate,Rabi,20000.0,41.82586660570046,8365.173321140092,2412.0135755408783,271.33129491782745,-35.076677235859215,,,,,53.67265910603156,23.168283679245047,44.097630448590266,31.540022386983132,62.01240255754655,,,50,48.704039516715326,66.66666666666666,25.0
Hanumangarh,Pulses,Kharif,15603.297140144903,30.90407131895238,4822.054076298438,2463.7618975280384,244.56341874289987,37.671945493833434,,,,,26.4744184014037,36.813950630843344,54.89083552419194,44.04470458818278,71.9162002635562,,,50,44.95330074336121,66.66666666666666,34.0
Hanumangarh,Pomegranate,Rabi,18316.57779887395,48.324003465065175,8851.303690209206,2486.2285110710563,312.7758807034228,101.13144924290056,,,,,69.85478720790691,42.73823791525728,64.30587889215438,51.365294306016125,46.678395819486404,,,50,56.318020048137214,66.66666666666666,15.0
Ajmer,Wheat,Rabi,16916.190666087554,43.80870564174411,7410.764174702489,2437.9031415239688,241.12624618577496,4.503758758891792,74052.11,40.666666666666664,3.0,,58.61046758576774,29.995179341955385,49.96990330604891,37.98506892759279,73.18791347172989,76.34356921253551,100.0,50,62.17935308460031,100.0,1.0
Bhilwara,Fenugreek,Kharif,19900.294596903288,33.908027626142086,6747.797389601627,2395.123197196325,302.18302324418806,-149.124636198497,,,,,33.95508660329391,18.714410225465187,27.177131292045548,22.09949865209733,50.59762783921312,,,50,37.33108740949988,66.66666666666666,50.0
Ajmer,Maize,Kharif,15907.9063957171,31.115553928766605,4949.8331934970665,2513.017791635528,358.7174179668526,-51.35285858715823,63029.7,46.25,2.0,,27.001067617540293,49.80238195738498,41.6828470948904,46.55456801238715,29.68057020243988,83.42798581112653,66.41604010025061,50,47.16906791892253,100.0,30.0
Sri Ganganagar,Bajra,Rabi,14807.584960221022,26.65381850376651,3946.786820088337,2389.0132934877433,326.88810338919103,197.05452097240195,37245.85,,,,15.890132934781784,17.10327177861227,78.53731511473444,41.676889113061144,41.45704027567524,100.0,,50,45.584963441843286,83.33333333333334,31.0
